Receiver,Sender,USD,Migrants From,Migrants To,Migrants
Mexico,Japan,4958302.978,Mexico,Japan,2735
Mexico,Latvia,39825.17799,Mexico,Latvia,26
Mexico,Liechtenstein,0,Mexico,Liechtenstein,32
Mexico,Lithuania,29672.64679,Mexico,Lithuania,33
Mexico,Luxembourg,72558.61228,Mexico,Luxembourg,424
Mexico,Netherlands,7777409.748,Mexico,Netherlands,5721
Mexico,Nicaragua,1735998.643,Mexico,Nicaragua,885
Mexico,Norway,2707651.679,Mexico,Norway,1530
Mexico,Panama,8481369.144,Mexico,Panama,5801
Mexico,Paraguay,3386096.318,Mexico,Paraguay,1738
Mexico,Peru,3466004.196,Mexico,Peru,6148
Mexico,Philippines,293661.4506,Mexico,Philippines,152
Mexico,Poland,477156.4405,Mexico,Poland,278
Mexico,Portugal,583296.5964,Mexico,Portugal,301
Mexico,Puerto Rico,5941061.627,Mexico,Puerto Rico,1831
Mexico,Romania,35134.80777,Mexico,Romania,462
Mexico,Russian Federation,406339.3196,Mexico,Russian Federation,202
Mexico,Saint Lucia,19976.96943,Mexico,Saint Lucia,16
Mexico,Serbia,0,Mexico,Serbia,25
Mexico,Slovakia,180895.0395,Mexico,Slovakia,158
Mexico,Slovenia,197562.5712,Mexico,Slovenia,94
Mexico,South Africa,533385.0837,Mexico,South Africa,343
Mexico,Spain,100446946.4,Mexico,Spain,60854
Mexico,Sweden,5209078.591,Mexico,Sweden,3099
Mexico,Switzerland,15295235.56,Mexico,Switzerland,7828
Mexico,Turkey,475599.4141,Mexico,Turkey,208
Mexico,United States of America,30019187026,Mexico,United States of America,10853105
Mexico,Uruguay,1230417.084,Mexico,Uruguay,635
Mexico,Venezuela (Bolivarian Republic of),6218830.583,Mexico,Venezuela (Bolivarian Republic of),3610
Monaco,Argentina,0,Monaco,Argentina,10
Monaco,Australia,0,Monaco,Australia,96
Monaco,Austria,0,Monaco,Austria,23
Monaco,Belgium,0,Monaco,Belgium,138
Monaco,Bolivia (Plurinational State of),0,Monaco,Bolivia (Plurinational State of),
Monaco,Brazil,0,Monaco,Brazil,160
Monaco,Bulgaria,0,Monaco,Bulgaria,12
Monaco,Canada,0,Monaco,Canada,116
Monaco,Costa Rica,0,Monaco,Costa Rica,1
Monaco,Denmark,0,Monaco,Denmark,20
Monaco,Egypt,0,Monaco,Egypt,82
Monaco,Estonia,0,Monaco,Estonia,
Monaco,Finland,0,Monaco,Finland,9
Monaco,France,0,Monaco,France,28539
Monaco,Greece,0,Monaco,Greece,43
Monaco,Hungary,0,Monaco,Hungary,7
Monaco,Iceland,0,Monaco,Iceland,
Monaco,Ireland,0,Monaco,Ireland,6
Monaco,Italy,0,Monaco,Italy,1589
Monaco,Latvia,0,Monaco,Latvia,
Monaco,Libya,0,Monaco,Libya,293
Monaco,Liechtenstein,0,Monaco,Liechtenstein,
Monaco,Lithuania,0,Monaco,Lithuania,
Monaco,Luxembourg,0,Monaco,Luxembourg,50
Monaco,Netherlands,0,Monaco,Netherlands,112
Monaco,Norway,0,Monaco,Norway,13
Monaco,Poland,0,Monaco,Poland,30
Monaco,Romania,0,Monaco,Romania,23
Monaco,Russian Federation,0,Monaco,Russian Federation,43
Monaco,Slovakia,0,Monaco,Slovakia,5
Monaco,South Africa,0,Monaco,South Africa,29
Monaco,Spain,0,Monaco,Spain,315
Monaco,Sweden,0,Monaco,Sweden,47
Monaco,Switzerland,0,Monaco,Switzerland,329
Mongolia,Australia,3071573.828,Mongolia,Australia,3854
Mongolia,Austria,6929303.72,Mongolia,Austria,2242
Mongolia,Belarus,536786.1663,Mongolia,Belarus,164
Mongolia,Belgium,0,Mongolia,Belgium,844
Mongolia,Bolivia (Plurinational State of),3165.673324,Mongolia,Bolivia (Plurinational State of),1
Mongolia,Bulgaria,210603.471,Mongolia,Bulgaria,101
Mongolia,Canada,2556494.653,Mongolia,Canada,1528
Mongolia,Costa Rica,6637.404336,Mongolia,Costa Rica,18
Mongolia,Denmark,233346.9542,Mongolia,Denmark,66
Mongolia,Egypt,136123.9529,Mongolia,Egypt,14
Mongolia,Estonia,172544.5138,Mongolia,Estonia,46
Mongolia,Finland,214942.9176,Mongolia,Finland,63
Mongolia,France,4884743.237,Mongolia,France,1630
Mongolia,Georgia,0,Mongolia,Georgia,27
Mongolia,Greece,0,Mongolia,Greece,5
Mongolia,Hungary,4851225.622,Mongolia,Hungary,1792
Mongolia,Iceland,95436.76345,Mongolia,Iceland,21
Mongolia,Ireland,2367651.413,Mongolia,Ireland,363
Mongolia,Italy,886248.629,Mongolia,Italy,314
Mongolia,Latvia,474616.7888,Mongolia,Latvia,103
Mongolia,Lithuania,305423.4038,Mongolia,Lithuania,53
Mongolia,Luxembourg,4300.004531,Mongolia,Luxembourg,42
Mongolia,Netherlands,1983975.495,Mongolia,Netherlands,546
Mongolia,Norway,548005.241,Mongolia,Norway,154
Mongolia,Poland,1226408.896,Mongolia,Poland,424
Mongolia,Republic of Korea,100837359.7,Mongolia,Republic of Korea,31107
Mongolia,Republic of Moldova,408371.8587,Mongolia,Republic of Moldova,67
Mongolia,Romania,20881.80228,Mongolia,Romania,40
Mongolia,Russian Federation,71091974.86,Mongolia,Russian Federation,21132
Mongolia,Slovakia,234820.3803,Mongolia,Slovakia,66
Mongolia,Slovenia,18280.19778,Mongolia,Slovenia,5
Mongolia,Spain,0,Mongolia,Spain,565
Mongolia,Sweden,8166568.119,Mongolia,Sweden,4212
Mongolia,Switzerland,2825141.538,Mongolia,Switzerland,1097
Mongolia,Turkey,994318.3985,Mongolia,Turkey,259
Montenegro,Australia,1918700.665,Montenegro,Australia,2196
Montenegro,Austria,34483725.58,Montenegro,Austria,1937
Montenegro,Belgium,6080077.21,Montenegro,Belgium,36
Montenegro,Bolivia (Plurinational State of),2833.229699,Montenegro,Bolivia (Plurinational State of),2
Montenegro,Bosnia and Herzegovina,3660532.771,Montenegro,Bosnia and Herzegovina,4108
Montenegro,Brazil,31165.52669,Montenegro,Brazil,27
Montenegro,Bulgaria,41781.79464,Montenegro,Bulgaria,41
Montenegro,Canada,349349.1216,Montenegro,Canada,2006
Montenegro,Croatia,57919123.12,Montenegro,Croatia,5815
Montenegro,Denmark,250085.8463,Montenegro,Denmark,313
Montenegro,Estonia,0,Montenegro,Estonia,8
Montenegro,Finland,4763.558805,Montenegro,Finland,15
Montenegro,France,1631917.754,Montenegro,France,1604
Montenegro,Germany,43920387.89,Montenegro,Germany,17407
Montenegro,Hungary,62593.34361,Montenegro,Hungary,91
Montenegro,Iceland,11413.78113,Montenegro,Iceland,12
Montenegro,Italy,6118115.944,Montenegro,Italy,2240
Montenegro,Latvia,0,Montenegro,Latvia,1
Montenegro,Liechtenstein,25373.50135,Montenegro,Liechtenstein,5
Montenegro,Luxembourg,15611633.91,Montenegro,Luxembourg,2715
Montenegro,Netherlands,6482.510724,Montenegro,Netherlands,10
Montenegro,Norway,632965.2063,Montenegro,Norway,486
Montenegro,Poland,95840.56559,Montenegro,Poland,75
Montenegro,Portugal,122872.9295,Montenegro,Portugal,87
Montenegro,Romania,1472.132738,Montenegro,Romania,44
Montenegro,Russian Federation,376113.4638,Montenegro,Russian Federation,261
Montenegro,Serbia,97926334.71,Montenegro,Serbia,72596
Montenegro,Slovakia,68241.72196,Montenegro,Slovakia,41
Montenegro,Slovenia,3535407.698,Montenegro,Slovenia,3541
Montenegro,Spain,0,Montenegro,Spain,225
Montenegro,Sweden,1201411.111,Montenegro,Sweden,1254
Montenegro,Switzerland,4626727.972,Montenegro,Switzerland,2932
Montenegro,Venezuela (Bolivarian Republic of),314834.5078,Montenegro,Venezuela (Bolivarian Republic of),255
Morocco,Andorra,1217632.515,Morocco,Andorra,505
Morocco,Argentina,492091.4656,Morocco,Argentina,213
Morocco,Australia,4745587.018,Morocco,Australia,2497
Morocco,Austria,4826961.267,Morocco,Austria,2411
Morocco,Bahrain,1957289.395,Morocco,Bahrain,939
Morocco,Belgium,507894748.8,Morocco,Belgium,225217
Morocco,Bolivia (Plurinational State of),26004.94867,Morocco,Bolivia (Plurinational State of),26
Morocco,Brazil,1050760.04,Morocco,Brazil,644
Morocco,Bulgaria,171901.2662,Morocco,Bulgaria,156
Morocco,Canada,114416209.5,Morocco,Canada,75009
Morocco,Costa Rica,43312.72326,Morocco,Costa Rica,4
Morocco,Croatia,0,Morocco,Croatia,25
Morocco,Cyprus,173892.9837,Morocco,Cyprus,60
Morocco,Denmark,14142192.7,Morocco,Denmark,5885
Morocco,Dominican Republic,59094.45394,Morocco,Dominican Republic,34
Morocco,Ecuador,139457.8567,Morocco,Ecuador,50
Morocco,Egypt,3965659.794,Morocco,Egypt,1066
Morocco,Estonia,31942.73151,Morocco,Estonia,37
Morocco,Finland,4970526.679,Morocco,Finland,2528
Morocco,France,2292018108,Morocco,France,1059918
Morocco,Gabon,1417005.994,Morocco,Gabon,717
Morocco,Germany,316769421.7,Morocco,Germany,127095
Morocco,Greece,2444550.95,Morocco,Greece,2114
Morocco,Guinea,0,Morocco,Guinea,318
Morocco,Hungary,455213.3888,Morocco,Hungary,441
Morocco,Iceland,442036.1714,Morocco,Iceland,262
Morocco,Iraq,982468.3909,Morocco,Iraq,591
Morocco,Ireland,1794134.521,Morocco,Ireland,312
Morocco,Israel,398852230.4,Morocco,Israel,158396
Morocco,Italy,1026684214,Morocco,Italy,451960
Morocco,Jordan,994651.2642,Morocco,Jordan,601
Morocco,Kuwait,6589247.895,Morocco,Kuwait,3032
Morocco,Latvia,35815.21935,Morocco,Latvia,24
Morocco,Lebanon,390869.5788,Morocco,Lebanon,132
Morocco,Libya,9929085.839,Morocco,Libya,5229
Morocco,Liechtenstein,0,Morocco,Liechtenstein,15
Morocco,Lithuania,0,Morocco,Lithuania,14
Morocco,Luxembourg,747209.2015,Morocco,Luxembourg,2499
Morocco,Mali,0,Morocco,Mali,910
Morocco,Malta,490267.3598,Morocco,Malta,671
Morocco,Mauritania,1374547.287,Morocco,Mauritania,373
Morocco,Mexico,562653.3938,Morocco,Mexico,265
Morocco,Netherlands,446397332.8,Morocco,Netherlands,174914
Morocco,New Caledonia,1836738.649,Morocco,New Caledonia,581
Morocco,Norway,13314225.31,Morocco,Norway,6199
Morocco,Panama,144458.0477,Morocco,Panama,94
Morocco,Peru,95816.37709,Morocco,Peru,69
Morocco,Poland,766898.0649,Morocco,Poland,416
Morocco,Portugal,4670948.293,Morocco,Portugal,2256
Morocco,Qatar,6197271.389,Morocco,Qatar,1462
Morocco,Romania,30639.60631,Morocco,Romania,1265
Morocco,Russian Federation,2328029.052,Morocco,Russian Federation,1099
Morocco,Senegal,5882690.888,Morocco,Senegal,4268
Morocco,Serbia,0,Morocco,Serbia,32
Morocco,Slovakia,82669.65236,Morocco,Slovakia,73
Morocco,Slovenia,67634.0998,Morocco,Slovenia,36
Morocco,South Africa,2142664.509,Morocco,South Africa,1307
Morocco,Spain,1848287041,Morocco,Spain,785884
Morocco,Sweden,22031960,Morocco,Sweden,11306
Morocco,Switzerland,47124677.47,Morocco,Switzerland,18914
Morocco,Tunisia,12225143.06,Morocco,Tunisia,6146
Morocco,Turkey,1579019.972,Morocco,Turkey,659
Morocco,Ukraine,933779.5567,Morocco,Ukraine,1765
Morocco,United Arab Emirates,25045353.01,Morocco,United Arab Emirates,8942
Morocco,United States of America,184434935.3,Morocco,United States of America,76460
Morocco,Venezuela (Bolivarian Republic of),1735564.436,Morocco,Venezuela (Bolivarian Republic of),949
Mozambique,Angola,13548.68431,Mozambique,Angola,248
Mozambique,Argentina,1444.372163,Mozambique,Argentina,11
Mozambique,Australia,126915.6176,Mozambique,Australia,1108
Mozambique,Austria,9500.8343,Mozambique,Austria,98
Mozambique,Belgium,0,Mozambique,Belgium,480
Mozambique,Bolivia (Plurinational State of),182.6400824,Mozambique,Bolivia (Plurinational State of),3
Mozambique,Botswana,90278.73841,Mozambique,Botswana,604
Mozambique,Brazil,115633.9586,Mozambique,Brazil,1809
Mozambique,Bulgaria,2500.423108,Mozambique,Bulgaria,38
Mozambique,Cabo Verde,1459.987534,Mozambique,Cabo Verde,26
Mozambique,Canada,167709.4204,Mozambique,Canada,1344
Mozambique,Costa Rica,986.3207942,Mozambique,Costa Rica,4
Mozambique,Cyprus,1479.327622,Mozambique,Cyprus,8
Mozambique,Denmark,30022.34569,Mozambique,Denmark,240
Mozambique,Egypt,1712.694428,Mozambique,Egypt,15
Mozambique,Eritrea,42616.19999,Mozambique,Eritrea,966
Mozambique,Estonia,218.196694,Mozambique,Estonia,2
Mozambique,Finland,8917.019489,Mozambique,Finland,73
Mozambique,France,171630.6154,Mozambique,France,1474
Mozambique,Greece,210.4523782,Mozambique,Greece,63
Mozambique,Guinea,0,Mozambique,Guinea,17
Mozambique,Hungary,2363.765956,Mozambique,Hungary,29
Mozambique,Iceland,2854.994824,Mozambique,Iceland,30
Mozambique,Ireland,15417.51162,Mozambique,Ireland,42
Mozambique,Italy,101025.6083,Mozambique,Italy,922
Mozambique,Kenya,64127.71028,Mozambique,Kenya,523
Mozambique,Latvia,0,Mozambique,Latvia,
Mozambique,Lesotho,1283.87078,Mozambique,Lesotho,42
Mozambique,Liechtenstein,0,Mozambique,Liechtenstein,2
Mozambique,Lithuania,0,Mozambique,Lithuania,1
Mozambique,Luxembourg,558.951146,Mozambique,Luxembourg,339
Mozambique,Malawi,2022753.047,Mozambique,Malawi,40131
Mozambique,Namibia,0,Mozambique,Namibia,142
Mozambique,Netherlands,96535.39967,Mozambique,Netherlands,676
Mozambique,Norway,29419.15203,Mozambique,Norway,193
Mozambique,Poland,3044.258703,Mozambique,Poland,33
Mozambique,Portugal,8060807.083,Mozambique,Portugal,80570
Mozambique,Romania,97.42456099,Mozambique,Romania,19
Mozambique,Russian Federation,10432.29526,Mozambique,Russian Federation,109
Mozambique,Sao Tome and Principe,0,Mozambique,Sao Tome and Principe,102
Mozambique,Slovakia,332.9104758,Mozambique,Slovakia,3
Mozambique,Slovenia,577.6737206,Mozambique,Slovenia,3
Mozambique,South Africa,29779465.2,Mozambique,South Africa,350463
Mozambique,Spain,0,Mozambique,Spain,1615
Mozambique,Sweden,47655.7132,Mozambique,Sweden,338
Mozambique,Switzerland,209659.8203,Mozambique,Switzerland,1429
Mozambique,Uganda,429.9226621,Mozambique,Uganda,24
Mozambique,United Republic of Tanzania,818145.8739,Mozambique,United Republic of Tanzania,13052
Mozambique,Venezuela (Bolivarian Republic of),3666.128393,Mozambique,Venezuela (Bolivarian Republic of),48
Mozambique,Zambia,15691.22437,Mozambique,Zambia,1603
Mozambique,Zimbabwe,6955829.179,Mozambique,Zimbabwe,122923
Myanmar,Argentina,218.0506151,Myanmar,Argentina,9
Myanmar,Australia,7127964.797,Myanmar,Australia,38215
Myanmar,Austria,21484.12729,Myanmar,Austria,134
Myanmar,Bangladesh,29495483.8,Myanmar,Bangladesh,907426
Myanmar,Belgium,0,Myanmar,Belgium,195
Myanmar,Bhutan,6383.864616,Myanmar,Bhutan,34
Myanmar,Bolivia (Plurinational State of),0,Myanmar,Bolivia (Plurinational State of),
Myanmar,Brazil,2410.087031,Myanmar,Brazil,14
Myanmar,Cambodia,7805.690894,Myanmar,Cambodia,54
Myanmar,Canada,1664687.638,Myanmar,Canada,8845
Myanmar,Costa Rica,1635.365374,Myanmar,Costa Rica,14
Myanmar,Cyprus,13387.56703,Myanmar,Cyprus,44
Myanmar,Denmark,548652.3663,Myanmar,Denmark,1764
Myanmar,Egypt,3161.957953,Myanmar,Egypt,11
Myanmar,Estonia,0,Myanmar,Estonia,1
Myanmar,Finland,345119.0409,Myanmar,Finland,1216
Myanmar,France,127916.1291,Myanmar,France,537
Myanmar,Germany,311342.3681,Myanmar,Germany,2522
Myanmar,Greece,5348.93418,Myanmar,Greece,95
Myanmar,Guinea,0,Myanmar,Guinea,
Myanmar,Hungary,2390.2651,Myanmar,Hungary,31
Myanmar,Iceland,318.1714457,Myanmar,Iceland,4
Myanmar,India,8492802.805,Myanmar,India,57149
Myanmar,Ireland,80164.8795,Myanmar,Ireland,72
Myanmar,Italy,87852.9294,Myanmar,Italy,437
Myanmar,Jordan,3711.246906,Myanmar,Jordan,23
Myanmar,Lao People's Democratic Republic,45641.16673,Myanmar,Lao People's Democratic Republic,3032
Myanmar,Luxembourg,0,Myanmar,Luxembourg,9
Myanmar,Malaysia,19375541.53,Myanmar,Malaysia,350605
Myanmar,Netherlands,306646.9523,Myanmar,Netherlands,1262
Myanmar,New Zealand,586527.7756,Myanmar,New Zealand,3047
Myanmar,Norway,1073938.213,Myanmar,Norway,3258
Myanmar,Pakistan,14890804.8,Myanmar,Pakistan,2297
Myanmar,Panama,18984.55235,Myanmar,Panama,117
Myanmar,Philippines,75730.05003,Myanmar,Philippines,447
Myanmar,Republic of Korea,1285623.639,Myanmar,Republic of Korea,26922
Myanmar,Romania,0,Myanmar,Romania,11
Myanmar,Russian Federation,138804.6993,Myanmar,Russian Federation,624
Myanmar,Saudi Arabia,196168971.8,Myanmar,Saudi Arabia,267776
Myanmar,Slovakia,758.2090285,Myanmar,Slovakia,3
Myanmar,Slovenia,1041.433276,Myanmar,Slovenia,1
Myanmar,South Africa,39216.36504,Myanmar,South Africa,258
Myanmar,Spain,0,Myanmar,Spain,116
Myanmar,Sweden,465219.0037,Myanmar,Sweden,1556
Myanmar,Switzerland,86904.5389,Myanmar,Switzerland,387
Myanmar,Thailand,389140646.4,Myanmar,Thailand,1848270
Myanmar,Turkey,0,Myanmar,Turkey,50
Myanmar,United States of America,38881604.45,Myanmar,United States of America,156410
Myanmar,Viet Nam,1590083.851,Myanmar,Viet Nam,11796
Namibia,Angola,247749.0409,Namibia,Angola,890
Namibia,Argentina,1951.604519,Namibia,Argentina,2
Namibia,Australia,438734.163,Namibia,Australia,1668
Namibia,Austria,67767.33705,Namibia,Austria,246
Namibia,Belgium,0,Namibia,Belgium,90
Namibia,Botswana,535105.439,Namibia,Botswana,988
Namibia,Brazil,15394.272,Namibia,Brazil,61
Namibia,Bulgaria,972.7627358,Namibia,Bulgaria,8
Namibia,Canada,190488.3079,Namibia,Canada,1112
Namibia,Cyprus,1742.299122,Namibia,Cyprus,1
Namibia,Denmark,23570.4244,Namibia,Denmark,90
Namibia,Egypt,3932.223359,Namibia,Egypt,268
Namibia,Estonia,343.9656736,Namibia,Estonia,4
Namibia,Finland,29841.837,Namibia,Finland,152
Namibia,France,49884.7735,Namibia,France,195
Namibia,Greece,3742.438865,Namibia,Greece,5
Namibia,Guinea,0,Namibia,Guinea,1
Namibia,Hungary,3040.451416,Namibia,Hungary,25
Namibia,Iceland,14528.64849,Namibia,Iceland,43
Namibia,Ireland,26435.7995,Namibia,Ireland,41
Namibia,Italy,30606.53419,Namibia,Italy,89
Namibia,Kenya,17055.1876,Namibia,Kenya,58
Namibia,Latvia,0,Namibia,Latvia,
Namibia,Lesotho,2692.924358,Namibia,Lesotho,6
Namibia,Lithuania,0,Namibia,Lithuania,1
Namibia,Luxembourg,0,Namibia,Luxembourg,14
Namibia,Netherlands,98941.4617,Namibia,Netherlands,358
Namibia,Norway,33729.77097,Namibia,Norway,99
Namibia,Romania,0,Namibia,Romania,6
Namibia,Russian Federation,38478.45746,Namibia,Russian Federation,119
Namibia,Slovakia,345.7625865,Namibia,Slovakia,
Namibia,Slovenia,1400.456748,Namibia,Slovenia,2
Namibia,South Africa,39968278.33,Namibia,South Africa,36671
Namibia,Spain,0,Namibia,Spain,168
Namibia,Sweden,46568.23896,Namibia,Sweden,158
Namibia,Switzerland,130288.7689,Namibia,Switzerland,321
Namibia,United Republic of Tanzania,584364.5856,Namibia,United Republic of Tanzania,573
Namibia,Zambia,17354.40142,Namibia,Zambia,774
Nepal,Australia,107104215.6,Nepal,Australia,79427
Nepal,Austria,2008982.352,Nepal,Austria,799
Nepal,Bahrain,2256368.274,Nepal,Bahrain,2942
Nepal,Bangladesh,64036853.57,Nepal,Bangladesh,38301
Nepal,Belgium,6599955.322,Nepal,Belgium,4021
Nepal,Bhutan,1486759.002,Nepal,Bhutan,751
Nepal,Bolivia (Plurinational State of),1880.073025,Nepal,Bolivia (Plurinational State of),6
Nepal,Brazil,114943.9277,Nepal,Brazil,63
Nepal,Brunei Darussalam,1250062.989,Nepal,Brunei Darussalam,5822
Nepal,Bulgaria,12150.997,Nepal,Bulgaria,16
Nepal,Cambodia,75817.65029,Nepal,Cambodia,46
Nepal,Canada,13684551.16,Nepal,Canada,15495
Nepal,Costa Rica,273027.7207,Nepal,Costa Rica,9
Nepal,Cyprus,193976.1119,Nepal,Cyprus,54
Nepal,Denmark,7052427.161,Nepal,Denmark,4496
Nepal,Estonia,50513.02383,Nepal,Estonia,145
Nepal,Finland,5249830.476,Nepal,Finland,3595
Nepal,France,4319123.521,Nepal,France,1512
Nepal,Georgia,0,Nepal,Georgia,16
Nepal,Germany,11934881.73,Nepal,Germany,6844
Nepal,Greece,139378.5579,Nepal,Greece,66
Nepal,Guinea,0,Nepal,Guinea,22
Nepal,Hungary,163869.2783,Nepal,Hungary,113
Nepal,Iceland,376238.2558,Nepal,Iceland,129
Nepal,India,1020951118,Nepal,India,733734
Nepal,Ireland,1891494.802,Nepal,Ireland,154
Nepal,Italy,4770453.35,Nepal,Italy,2437
Nepal,Jordan,312961.8207,Nepal,Jordan,182
Nepal,Kuwait,245580285.5,Nepal,Kuwait,24607
Nepal,Latvia,35139.92312,Nepal,Latvia,45
Nepal,Liechtenstein,0,Nepal,Liechtenstein,1
Nepal,Lithuania,0,Nepal,Lithuania,15
Nepal,Luxembourg,144885.5425,Nepal,Luxembourg,362
Nepal,Malaysia,190049496,Nepal,Malaysia,585864
Nepal,Netherlands,5488971.732,Nepal,Netherlands,1973
Nepal,New Zealand,4393293.671,Nepal,New Zealand,3815
Nepal,Northern Mariana Islands,349459.3577,Nepal,Northern Mariana Islands,124
Nepal,Norway,5545396.325,Nepal,Norway,2233
Nepal,Philippines,140145.4354,Nepal,Philippines,72
Nepal,Poland,163688.4217,Nepal,Poland,71
Nepal,Portugal,1561668.564,Nepal,Portugal,6637
Nepal,Qatar,1967870208,Nepal,Qatar,253940
Nepal,Republic of Korea,34965953.23,Nepal,Republic of Korea,40748
Nepal,Romania,0,Nepal,Romania,677
Nepal,Russian Federation,436744.21,Nepal,Russian Federation,173
Nepal,Saudi Arabia,1841343443,Nepal,Saudi Arabia,503404
Nepal,Seychelles,434798.4732,Nepal,Seychelles,177
Nepal,Slovakia,17050.31744,Nepal,Slovakia,12
Nepal,Slovenia,58561.67507,Nepal,Slovenia,27
Nepal,South Africa,257884.1341,Nepal,South Africa,150
Nepal,Spain,9430115.412,Nepal,Spain,4232
Nepal,Sri Lanka,0,Nepal,Sri Lanka,343
Nepal,Sweden,2938353.121,Nepal,Sweden,1080
Nepal,Switzerland,3681920.711,Nepal,Switzerland,1077
Nepal,Thailand,19904088.74,Nepal,Thailand,11618
Nepal,United Arab Emirates,836023227.4,Nepal,United Arab Emirates,27886
Nepal,United States of America,330482412.1,Nepal,United States of America,176462
Nepal,Viet Nam,3456667.636,Nepal,Viet Nam,2440
Netherlands,Andorra,312291.9334,Netherlands,Andorra,262
Netherlands,Antigua and Barbuda,22507.52673,Netherlands,Antigua and Barbuda,15
Netherlands,Argentina,1955341.385,Netherlands,Argentina,389
Netherlands,Aruba,6257092.431,Netherlands,Aruba,5128
